duration,protocol_type,dst_bytes,class
302.72619646963585,TCP,6744.597330490011,flash
186.9767926353561,UDP,4186.044858276968,normal
273.8554953773739,TCP,7881.825480933767,normal
281.46087287764124,TCP,7341.494923363159,flash
86.55914399033962,TCP,7461.5581469939825,flash
215.50168380429326,UDP,6945.862686177872,normal
168.02978092317954,TCP,5968.770636726384,flash
239.3805909960247,TCP,6505.864520621291,normal
359.6593789182123,TCP,6561.186845418672,normal
309.2530307317761,TCP,5311.182016480443,normal
263.9681965285232,TCP,6432.120769198332,normal
257.5804558193726,TCP,5668.255807757945,normal
299.63816465288454,ICMP,6931.338247495855,normal
500.0,TCP,6109.931523147497,normal
196.61705543603216,TCP,6767.7956603367375,flash
169.04331979104276,TCP,7103.998439661364,normal
134.88462634471307,TCP,6282.588948202471,normal
70.9349007043287,UDP,7988.654916009828,normal
249.08409614653448,TCP,5931.927973846792,normal
262.8763736348433,UDP,8000.733650331307,normal
362.41127199860136,TCP,6583.745695143374,normal
184.56581289448965,UDP,6307.848840531136,normal
127.42343369976588,TCP,5552.969244510748,normal
183.1654805153198,TCP,9337.03144348555,normal
258.0983308560993,TCP,5229.648317931117,flash
481.7516231196855,TCP,7786.063656379912,normal
64.91776211097627,TCP,6216.733700512422,flash
400.0274609000988,ICMP,5512.197611695564,normal
218.47033447138756,UDP,5285.260982625479,normal
251.15938593253713,TCP,7689.602659728635,normal
126.3617871593544,UDP,5792.851873352732,normal
236.87430329076952,TCP,2000.0,normal
181.32846569967046,TCP,8512.265490806367,normal
164.8819517552515,TCP,7587.58415937131,normal
294.65365069407113,ICMP,6296.311101538545,normal
201.98466104842396,TCP,5497.926273504673,flash
56.22815976360181,TCP,6165.050720882709,flash
160.87145308361877,UDP,6573.495022791612,flash
227.4887439314884,TCP,3672.1578533652914,normal
50.0,TCP,7910.3396811533785,normal
265.1918863756809,TCP,5689.967612582274,normal
491.23766539238454,ICMP,7609.553400675867,normal
224.10411652324865,UDP,8105.068358966807,normal
138.2242051683688,ICMP,6371.180937773832,normal
325.42913298135744,ICMP,6358.165424928022,normal
255.4340294141875,UDP,2609.006562298693,normal
50.0,ICMP,5347.48069918186,normal
325.7056001819417,ICMP,8966.435792179978,normal
103.88399206920666,TCP,7208.983194572472,flash
387.1952050679156,UDP,7886.080687340533,normal
308.23128855244823,TCP,4948.409658253955,normal
246.09514220416764,TCP,8113.382284051152,flash
219.9446025701006,TCP,6792.530573029825,flash
112.23743439364395,UDP,6160.699976349557,normal
285.89175837406594,ICMP,7299.090958170313,normal
166.304396030117,UDP,5962.682245793258,normal
222.41472853622545,TCP,4512.192784969709,normal
257.3317967188404,TCP,6858.3441681669465,normal
225.26596129748432,TCP,7822.604467902326,normal
238.10555251736673,TCP,8012.72838911115,flash
494.8812305740227,ICMP,4150.7548010128885,normal
217.08166686429863,TCP,6287.738418952711,flash
208.15276795129463,TCP,7098.766111847535,flash
455.1246943269463,ICMP,5052.657311692528,normal
121.83300833470122,ICMP,6801.406528414371,normal
254.86838849015436,TCP,8084.915725818062,normal
230.95143021948942,TCP,5442.779721431331,normal
123.44269357603451,TCP,10298.556716680516,flash
318.8245613979102,TCP,3000.0,flash
164.16422198187865,UDP,6055.438535473031,normal
151.78371443818256,TCP,7261.404068159181,flash
310.8769438235795,TCP,10396.029342426627,flash
232.2259537749537,TCP,6598.242426297888,flash
174.83637289807135,TCP,5230.060827169259,normal
335.34033170227667,TCP,5559.006267080875,flash
298.7786017510898,TCP,3798.867862133475,normal
225.57849598243308,TCP,3535.167125193504,normal
184.05351850872162,TCP,8424.175525117704,flash
309.9132101374893,ICMP,9402.570946955173,normal
293.170578532148,TCP,6590.290731948815,normal
340.1143630529225,TCP,7813.009580419472,normal
379.9485998181762,TCP,4071.634318286134,normal
263.95631528213374,TCP,6764.780433266447,normal
50.0,TCP,5561.437438486794,normal
467.00949918762603,TCP,4538.0276689592865,normal
308.7391699806012,TCP,5676.944354616759,normal
139.28167301182395,TCP,8991.591077805542,normal
164.44320975750023,TCP,7473.969523784517,flash
315.88202446894644,TCP,5898.5276256730285,normal
315.0622650167343,TCP,8930.214221983986,flash
354.3042526836382,UDP,5907.372784302957,normal
269.67126051767633,TCP,7952.995221676129,flash
260.6493980290092,TCP,6135.273369121279,normal
304.4220352340347,TCP,6466.876313372168,normal
350.0,TCP,6263.816371517131,flash
349.6570510579447,ICMP,8493.94005118648,normal
319.51645831510666,TCP,3779.9975132845193,normal
404.3950604761145,TCP,6470.9432578797,normal
262.3429181703649,ICMP,7835.019822705122,normal
244.89455872399418,TCP,5386.277864546131,normal
234.8368254734093,TCP,7232.165890259555,flash
140.3124920616014,TCP,6753.545253724738,normal
224.07240256212467,UDP,5277.571611560181,normal
180.0185056342026,UDP,4539.292195137683,normal
188.8879583502458,TCP,5727.394572427209,flash
378.55822343616796,ICMP,3669.9375747528698,normal
106.30972941621921,TCP,6066.70350785992,flash
337.6759989154264,ICMP,8520.685897646854,normal
130.83736941516446,TCP,11061.429374043395,flash
201.8135684515277,TCP,6574.028015606638,normal
193.12942934029465,TCP,7998.8103367790545,normal
333.9468504518405,TCP,7345.873249440143,normal
125.55135501111343,TCP,4840.655549975995,normal
121.40002934835064,TCP,7437.591222653005,normal
103.1363671677815,TCP,5072.874684584004,flash
415.12339717068585,UDP,3435.6294239912586,normal
285.94859397738577,TCP,5991.7390949286955,normal
83.14007411218049,TCP,4347.761153252617,normal
144.04115162979159,TCP,3626.8598383086564,normal
50.0,TCP,4918.535891084247,normal
394.7857766151364,UDP,7307.603612083935,normal
317.101780491777,TCP,4341.569822221231,normal
101.79723181889892,TCP,3873.2731791033407,normal
265.7039170196768,TCP,4548.2615956239,normal
500.0,UDP,7813.01482524815,normal
289.87637644248144,UDP,3378.4807979566417,normal
226.58630430508194,TCP,4920.889218292478,normal
251.7414248998231,TCP,8218.345762842768,normal
275.8574900737142,TCP,5182.991751912841,normal
226.30993820961237,TCP,9822.68770297291,flash
320.9410980586605,TCP,5204.092223663832,normal
159.77617972852335,TCP,4860.174430541198,normal
252.53884205424103,TCP,5711.426173769943,normal
253.10634263989314,TCP,2000.0,normal
139.57968307711283,TCP,6105.555380798531,flash
163.4316260890223,TCP,5282.55389441707,flash
341.20236709883056,UDP,7411.002473182525,normal
100.7469170412329,TCP,7113.317055635123,flash
254.18337213927558,TCP,7754.950712764699,flash
300.5354630991746,TCP,5524.588211374918,normal
282.21181416182327,TCP,9392.820964188692,flash
297.0482996129106,TCP,5380.64882508646,normal
181.864839356479,TCP,5318.962985437,normal
358.28414339163913,TCP,4965.002786109764,normal
264.4933944771697,TCP,5505.916737676631,flash
297.2096691055096,UDP,3888.9707775233046,normal
265.797937270526,TCP,6283.338643224131,normal
235.27301724870546,TCP,8160.723457080563,normal
321.05491022977856,ICMP,5299.4285865969905,normal
196.4664912983777,TCP,5490.4664812994,normal
84.59644997392977,UDP,6581.947460856275,normal
317.9661996260051,TCP,6372.516139237514,flash
185.6481769619857,TCP,6371.928669262768,normal
127.95857891889153,TCP,5301.334268378085,normal
303.46928581411987,TCP,8907.519973602264,flash
226.6102199546406,TCP,4866.580264947197,normal
50.0,TCP,7579.934951818469,flash
456.9947739069679,TCP,5860.717991854466,normal
208.40469556721433,TCP,7459.531587165819,flash
150.0813097038342,ICMP,7273.96545975525,normal
345.5703971113867,TCP,4287.406741489208,normal
105.94838594111394,TCP,9027.592937095938,flash
153.42039380924797,TCP,8220.32758019714,flash
223.7253252313496,UDP,6121.599976576212,normal
183.95362810244842,TCP,6811.589013975546,flash
350.0,TCP,5167.2541530005,flash
50.0,ICMP,4944.20307803939,normal
102.28355836876185,ICMP,5749.466737633444,normal
165.8265931005899,UDP,5967.727297881459,normal
194.64117582920053,TCP,6022.79594452299,normal
237.58716251822958,TCP,3931.236638850998,normal
275.1947378168015,UDP,7364.438071891134,flash
348.4676694824546,TCP,7175.870949523362,normal
254.2235088713208,TCP,6324.627327196964,flash
257.71564962177166,TCP,5564.290623854248,normal
300.9683077242329,UDP,5858.686604774126,normal
80.9328372393548,TCP,3813.770318727995,normal
196.72745017830965,TCP,6955.36953364831,normal
191.21436950919997,UDP,4791.016360581536,normal
254.69362984152278,ICMP,6551.773601152402,normal
221.20939231320799,UDP,5095.979879103669,normal
287.2842248655825,TCP,5676.385388667833,normal
195.28129173130117,UDP,8989.578452168142,flash
252.88724801744678,TCP,3704.7363579844296,normal
295.0770417186266,UDP,6708.710398296855,normal
217.6241377140903,TCP,5748.896228935011,flash
54.79122004774982,UDP,5096.033916527536,normal
412.3861412322142,TCP,4952.120730953624,normal
177.56148348778302,UDP,4493.435921070597,normal
273.60972942150755,TCP,5697.436277579231,normal
205.44054452856287,TCP,6579.291942204918,flash
174.588752020894,TCP,6026.937803958536,normal
305.31491563792093,TCP,5094.250564815197,normal
199.41887061823752,TCP,6493.665142643319,flash
320.0595397277127,TCP,5626.798118741039,normal
183.18569516722332,TCP,5590.385026598509,normal
137.015014278144,ICMP,5570.1013084625965,normal
334.86609521722227,TCP,3966.416076118412,normal
225.82715201966892,TCP,6883.429093377841,flash
108.08980107205038,TCP,7764.230960203666,flash
159.88626092683836,UDP,5907.946904033316,normal
277.8745754130064,ICMP,7444.009993935371,normal
312.0829945289866,TCP,4752.467460075232,normal
261.75176191580965,TCP,6430.193558277429,normal
293.78721449493554,TCP,6493.23653638959,normal
305.12559223347097,TCP,5727.040093016448,normal
124.64939876282384,UDP,7739.817128535587,normal
108.11808357426956,TCP,6645.256710938401,flash
132.18721046499456,ICMP,5757.729550670825,normal
140.55056391651038,TCP,4287.711704160929,normal
199.4998631986115,TCP,4448.62635696532,flash
317.549084726547,UDP,8214.061582702901,normal
209.03403582606964,TCP,6257.498811102701,flash
50.0,TCP,8306.019641271374,flash
246.81944289468038,TCP,10203.350668840907,flash
144.681499870051,TCP,7581.158297775217,flash
321.7542255795962,TCP,7276.375701920579,normal
194.16982460539694,TCP,6628.339302634131,normal
145.26143565813433,UDP,6968.8441042121985,flash
391.0692320420895,TCP,8300.536758760509,normal
102.08039816422334,TCP,3361.0678493589508,normal
327.17961772356614,UDP,6588.658787242598,normal
150.92864786119057,TCP,5964.583455402352,normal
114.00317863277257,TCP,9845.852953654994,normal
175.8179358298242,TCP,5528.408016988764,normal
168.3259133877088,TCP,5406.15845275973,normal
398.9113108328289,ICMP,3293.28002303195,normal
304.3032279289652,TCP,6848.434532114238,normal
117.48920053078069,TCP,7094.536177755723,flash
210.60242883375176,TCP,9559.17031795637,flash
304.752653043562,TCP,6871.342983923083,normal
192.9685932213534,TCP,5063.250291425032,normal
116.77554132365546,ICMP,5629.687050718923,normal
203.65823071875377,TCP,6906.268633805793,normal
103.62921338645972,TCP,5795.628726832999,flash
347.78475646543313,TCP,5649.858630909936,normal
126.81835989581326,TCP,7556.338709733493,flash
291.0460221902078,TCP,4416.441875634066,normal
50.0,UDP,6397.268755151037,normal
313.591385684885,UDP,9726.852365042665,flash
138.21676101129214,TCP,5357.253968844705,flash
128.84466977505403,TCP,4174.027455241081,flash
160.2410995243138,UDP,6718.29656768267,normal
332.90984400183356,TCP,4027.9880592042964,normal
235.15716053003865,TCP,8824.751453076224,flash
205.36015011844844,TCP,5036.995872512899,normal
157.59500499825458,TCP,5510.862460859919,flash
116.05078370299643,UDP,4600.238239421123,normal
301.059267080439,TCP,4886.72218346082,normal
151.79805027890953,TCP,5440.1835983191795,normal
295.59041951707025,ICMP,4196.962251232308,normal
147.08837056109397,TCP,6957.650095492334,flash
261.8325929856163,TCP,7390.819467113121,flash
295.58877720816076,UDP,5144.918607703286,normal
138.3544663459287,TCP,7121.186231245431,flash
113.3121301584579,TCP,6729.409788613596,normal
228.31729497778565,TCP,8403.38951732593,normal
169.29684897924088,TCP,6972.3479399189855,flash
238.5182960351574,TCP,7230.046442631298,normal
342.1936601285356,UDP,5288.057621919912,normal
434.5399681250379,TCP,5732.753548818101,normal
292.9340822801734,TCP,5811.035645952131,normal
350.4821691757913,TCP,3899.724754863036,normal
128.30374231564804,TCP,3350.4206898263265,normal
50.0,TCP,6497.39826130926,flash
297.9003143392759,ICMP,6395.937035921401,normal
153.2456301323474,TCP,10124.6256688742,flash
238.84911728570563,TCP,4289.70962209987,normal
198.88022014386152,TCP,6226.272259994369,normal
247.0629805719475,TCP,6053.245592500618,flash
342.60675932328456,ICMP,8675.976742781797,normal
282.00581914932445,TCP,7683.495294647915,normal
245.8880777273556,TCP,4557.833421627345,flash
104.28273015790435,TCP,7397.373619842368,normal
203.3811388053777,TCP,6263.826386448953,normal
355.49007175973634,TCP,6030.5156570373665,normal
165.67877942779793,TCP,8080.571565036785,flash
293.84126994966454,UDP,2845.5203411431667,normal
257.60204876542923,TCP,8629.516540087348,flash
192.10413468108982,TCP,3657.5657786521424,flash
352.257043200964,TCP,5068.656304949447,normal
279.3352036322983,TCP,7229.171837399767,normal
297.46982328799527,ICMP,5103.8465368173365,normal
235.68336663644678,TCP,4533.095092863345,normal
101.55609318065737,TCP,9286.968874153765,normal
107.11338495503378,TCP,5721.337728168289,normal
379.8163151443904,UDP,8218.708577083999,normal
65.80809210684572,ICMP,6278.559937330809,normal
306.78298854616014,TCP,5431.973734861796,flash
190.27210641537522,TCP,5142.849071248188,normal
204.99345285207562,TCP,6933.883846404101,normal
184.1526404738744,TCP,6101.464679140864,normal
318.71774750986486,TCP,2821.325917627499,normal
138.28135382929975,TCP,8892.379030187138,normal
58.55651263349793,TCP,7210.913729295935,flash
256.18316720181195,TCP,4848.125939895362,normal
393.13667818311836,UDP,2766.357731744131,normal
240.49579963070795,TCP,3971.5967630926352,normal
350.0,TCP,8646.239380821698,flash
181.55595979138172,UDP,4008.29218062829,normal
258.5318142565024,TCP,8525.229349101905,normal
155.63982840806693,TCP,8781.474530611467,normal
354.7317706621448,TCP,6135.498391756743,normal
133.9627022332535,TCP,5842.11949452239,normal
222.01609241570605,UDP,5065.617134031608,normal
98.06300340459865,TCP,7129.578918544972,normal
