duration,protocol_type,dst_bytes,class
95.44619024296483,TCP,7056.0243717353715,flash
323.85204136115607,UDP,2748.646930322607,normal
154.44376033434605,TCP,8785.870800789948,flash
284.1861728404541,TCP,2917.1431452205647,normal
260.8119915314915,ICMP,1766.0610104652774,normal
299.61125277735124,ICMP,2584.055936745777,normal
323.74599368969024,TCP,2120.3107782565094,normal
366.52161721894083,TCP,2009.216043799709,normal
362.6079518483055,UDP,1924.7674935341984,normal
241.61212920500395,TCP,1089.5668684003676,normal
118.70302005240816,TCP,9412.895010991006,flash
296.88844715137503,TCP,2434.0932640562223,normal
82.66320325313147,TCP,9186.014380118608,flash
280.1160153192698,TCP,1762.3866347859614,normal
329.9613815332195,TCP,2261.540539616065,normal
238.78001133894853,UDP,1873.3599757050981,normal
302.34429295091957,UDP,1972.251100878228,normal
264.11822040141686,TCP,1877.418328394308,normal
92.71924232736802,TCP,6865.957460370565,flash
78.68541409121791,UDP,10317.48936378456,flash
67.57759537839499,UDP,4558.273851588796,flash
343.8086965846538,UDP,1557.7898482705748,normal
261.9818179391935,TCP,2532.2978067593867,normal
237.0867685316356,TCP,1630.7685828078415,normal
322.3858462905139,TCP,1661.5580737438631,normal
331.92716586337997,ICMP,2315.6348803861133,normal
257.1305950050437,TCP,2811.7256927823278,normal
209.64793025340919,ICMP,1658.6729172728305,normal
98.40751764347772,UDP,6571.42592386254,flash
74.55172035762814,TCP,10920.90625413813,flash
294.16077371118007,ICMP,2384.217585215557,normal
151.66234656296348,TCP,2095.1652906345394,normal
307.90267449600657,ICMP,2043.822177535416,normal
292.9145639149088,TCP,1750.4944616272185,normal
311.1640456627685,UDP,2237.285245705896,normal
83.31487217100141,TCP,4710.746585237979,flash
253.6223334594136,TCP,1882.7610135445514,normal
254.0636682497277,TCP,2817.992637541724,normal
215.0786545381325,ICMP,2417.984621580004,normal
266.5827402576599,TCP,1755.9848346952622,normal
203.86141139688317,ICMP,1782.591833153871,normal
382.6456525615211,TCP,1329.6851283421959,normal
116.665291742384,TCP,10344.193276527109,flash
314.4462430720972,ICMP,1043.147431245759,normal
329.53274153461547,TCP,1990.7057222338262,normal
332.67186853360334,UDP,1885.085600116319,normal
281.2183167117232,TCP,1975.1852135222248,normal
115.65639669381665,TCP,8013.747808212281,flash
252.4880639427384,TCP,1468.78920493954,normal
353.02799390459097,TCP,1937.4649296419468,normal
267.37235480236967,UDP,1713.2965919249436,normal
129.63865692581217,TCP,11230.099619607618,flash
255.80050505389994,TCP,1113.028075662335,normal
305.1270719908761,UDP,2069.917888086132,normal
100.71014908019266,TCP,9315.10585997915,flash
307.0146712850272,TCP,2915.393239811986,normal
292.55612259665816,TCP,2296.207264847367,normal
316.45533893550646,UDP,2598.2447454135495,normal
122.02841479499583,TCP,8599.012999687218,flash
340.6098221253441,TCP,2730.5048528903053,normal
247.02892964589716,TCP,1706.5298969664427,normal
343.037121261847,TCP,2980.3573455291353,normal
232.93950940664763,TCP,1980.4178953681305,normal
284.83671447114955,TCP,1265.6760379750062,normal
351.6269449150561,ICMP,1691.3855951202718,normal
248.13769228367718,ICMP,1738.1793909964795,normal
361.0357597747721,UDP,1396.7981149541706,normal
126.5630893690326,TCP,7476.568582498528,flash
363.5422810537774,TCP,2425.915278881147,normal
58.920624903071236,TCP,10488.480208282761,flash
376.95711729053255,UDP,2753.2173770039276,normal
279.7768856037948,UDP,944.4094679586749,normal
280.9981576855323,UDP,1908.7158365306807,normal
278.5698881525645,TCP,2828.8244785774127,normal
312.19930939988234,TCP,3025.9115035592376,normal
223.62095293221205,TCP,1997.4006986695804,normal
118.8227741138257,TCP,8716.594754894284,flash
378.6867108277553,TCP,1314.7599936158347,normal
269.0505598576159,TCP,2875.7496095768033,normal
302.7815061882894,TCP,2409.808184152614,normal
198.48624243263316,UDP,1607.3933594495406,normal
103.08169589661715,TCP,6714.408328554737,flash
106.66686280610777,TCP,10583.229892185438,flash
245.13158405144668,TCP,1666.9935277720947,normal
62.8503419359068,TCP,8631.443695223776,flash
108.92866666599426,TCP,12436.966622932881,flash
307.4471398120644,TCP,2393.839136434758,normal
268.75907111521605,TCP,1916.6372948722267,normal
244.10361959816302,TCP,2470.13486073313,normal
203.74240936868642,UDP,1889.6543293939721,normal
299.51677893433265,UDP,2548.931582907774,normal
229.38481493323542,TCP,1580.0066877673576,normal
362.614183097832,TCP,1946.4528778030412,normal
346.7674909637366,TCP,979.4304559225775,normal
270.29038647305714,TCP,1351.8891435797182,normal
186.47987532164527,TCP,6697.1500147367115,flash
243.95515131159203,TCP,1412.4242714162444,normal
132.75123874797683,TCP,8534.096367096807,flash
267.8639203058643,TCP,2483.17323385719,normal
263.5198765096295,TCP,2917.7735942886598,normal
62.59450377109842,TCP,7363.120861527466,flash
292.45811442166524,UDP,2496.301576744177,normal
335.34644925680846,TCP,1889.4935833339368,normal
267.0808641029777,TCP,1036.8173375745137,normal
238.02059937374858,UDP,2709.79549188528,normal
349.1963454603112,TCP,1714.853721740461,normal
235.23706896664396,UDP,2206.5950725401135,normal
313.1029091278717,TCP,1616.8233705817474,normal
227.8399603107103,UDP,2189.6179973538997,normal
216.2079917724076,TCP,1361.1342348650453,normal
92.9071082946216,TCP,7169.139347278777,flash
265.0566909779003,TCP,1852.3351780831888,normal
337.4849010722435,UDP,848.7473999457318,normal
97.75594107222825,TCP,8930.759591395845,flash
280.64501487627996,TCP,1113.048675338984,normal
300.2571570270925,TCP,2628.097607991492,normal
317.30586643988613,TCP,1668.4840504325784,normal
372.4410054168858,TCP,2099.308218424028,normal
308.4050730630798,TCP,2558.05394129801,normal
304.6027568655996,TCP,2235.6568809885007,normal
338.8114252362053,TCP,1386.95669553586,normal
368.94556215008413,ICMP,1286.8553380052358,normal
125.36445241680572,TCP,8430.939274635612,flash
246.47585495632973,TCP,1853.8104764048478,normal
157.57364556741967,ICMP,2145.0516872525886,normal
300.0285832822888,TCP,2887.040886037484,normal
300.2219261304907,ICMP,1816.185398431761,normal
126.31053111686208,UDP,9918.965861428065,flash
90.20712978236689,TCP,5717.348717636436,flash
120.77754650447785,TCP,10481.855011234065,flash
355.61341465175536,TCP,2259.60163001577,normal
311.5703175638708,TCP,2971.783102208715,normal
322.9813018607934,UDP,1579.9504840738489,normal
265.88805026128335,TCP,2879.316108061564,normal
288.7400285408397,TCP,1823.134705156412,normal
128.84438105792927,TCP,5167.138359330162,flash
376.0658025961226,TCP,2364.3281750453934,normal
292.3727526181441,TCP,1751.8652830490873,normal
129.1683154554343,TCP,8537.748774712902,flash
243.7024551932303,ICMP,2323.5132312101214,normal
304.5880388267751,ICMP,1867.6005288268102,normal
257.98977105805767,TCP,2071.3205518810923,normal
187.36033026343304,TCP,2170.5509766416862,normal
282.10860332793663,UDP,3136.559252455796,normal
241.6301509966194,TCP,2077.536075806271,normal
34.6067330805664,TCP,6891.3237156978985,flash
327.6497078835684,TCP,2627.425687374217,normal
377.9313258481407,TCP,2332.2697370542837,normal
272.5812190182815,TCP,1372.8959920294758,normal
340.0204762613841,TCP,2383.425062407719,normal
182.5999432797828,TCP,2426.257408724208,normal
302.0151299749291,UDP,2030.536987978183,normal
298.8474721957267,TCP,2280.0051807368245,normal
121.68387222754941,UDP,7552.542347814901,flash
302.54838587998404,TCP,2063.0106737480796,normal
323.0022695441778,UDP,1707.3024701493218,normal
273.4691613942424,TCP,1631.9298641446412,normal
331.02504495495816,TCP,1721.3250678239174,normal
242.14416906433647,UDP,1841.1673846173126,normal
122.87247312910738,TCP,12843.759947992696,flash
371.09465443521714,ICMP,1890.4062989391384,normal
123.20499329847428,UDP,3003.4551779763115,flash
151.73947350573295,UDP,2341.632007223047,normal
95.24877740544648,TCP,8007.425436485342,flash
331.59501695789066,TCP,1581.1024779028835,normal
233.38777066182774,TCP,1871.1176220654545,normal
238.03708025732638,TCP,1877.459440455798,normal
217.09433727108515,TCP,3055.7472438602026,normal
250.57044464245413,TCP,2482.2930364263993,normal
292.3765081809728,UDP,2227.8985301872694,normal
346.20135096034505,TCP,2573.0133051846983,normal
319.9773420507853,TCP,2287.2936355811403,normal
362.81106722206795,TCP,2110.7801608434993,normal
247.3158790426823,UDP,1827.9031451852156,normal
80.76994678290413,TCP,8527.784515620695,flash
101.47625052169836,TCP,10135.37553911257,flash
94.96097123218337,UDP,7732.518869325017,flash
280.93745251631486,TCP,1044.0847015803477,normal
118.95488147634545,TCP,9649.042634440908,flash
121.26308894340409,TCP,3002.7447609023484,flash
334.4356372277385,TCP,1668.1580173417885,normal
242.37777659455662,TCP,1652.3474036282341,normal
395.7015676933393,TCP,2072.5169319494703,normal
116.19823893689875,TCP,9965.787372586654,flash
111.61100509529763,TCP,9403.795203966883,flash
278.33052166569234,UDP,1878.31788806815,normal
214.96215317327074,UDP,2237.833063238373,normal
385.04857597082497,TCP,1861.210245162793,normal
318.764400401393,TCP,1629.2976757950992,normal
316.8061451472786,TCP,1897.222360224212,normal
139.7954950198523,TCP,7275.605946208167,flash
111.87056324264857,TCP,6278.696523950776,flash
80.93494483889039,TCP,10868.000685509796,flash
261.3882489329229,TCP,2260.4983704286437,normal
315.1485936793642,TCP,2262.4175701390823,normal
287.5053132093977,UDP,1875.7670285043084,normal
278.16401319797023,TCP,2318.73031075708,normal
289.22160282905253,TCP,1455.3888265003034,normal
306.13644538527416,TCP,2610.4809264568175,normal
184.29180086637658,TCP,1105.720731395152,normal
288.43495285351503,TCP,1644.7088864195002,normal
420.24187711269866,TCP,2815.107948758538,normal
60.45071280090585,TCP,7803.989984965627,flash
306.049771718175,TCP,1196.0194083891004,normal
153.08830879346374,UDP,9985.666986941265,flash
288.58912327827346,TCP,2031.0912863399258,normal
365.6031171891407,TCP,2082.618477070071,normal
309.7368097359387,TCP,1966.5886095962867,normal
340.1250576846685,TCP,2808.2768121004574,normal
345.7826902129172,ICMP,1911.7071172786357,normal
277.5545806343497,TCP,1996.4322399456585,normal
318.3417434416074,TCP,2214.1102167080776,normal
247.45622751742394,TCP,2091.0997824854257,normal
358.4794996213887,TCP,1389.1669237829578,normal
295.94646294959875,TCP,500.0,normal
417.01501079284895,UDP,1148.8676574619917,normal
86.99118276250267,TCP,11063.094704159446,flash
90.23080521979708,TCP,4045.3452436923067,flash
90.01298729698252,TCP,6130.1028665343165,flash
96.94372466613824,UDP,10764.429405371659,flash
435.33439704877503,TCP,1959.7976397472808,normal
104.78107789896707,TCP,9303.586893347345,flash
109.71195671971184,TCP,6343.691276427167,flash
124.20340438246566,TCP,8832.4630820669,flash
317.1497557035653,TCP,1911.3420005613202,normal
59.129374701919254,TCP,10414.285284145175,flash
338.82267165782434,TCP,1112.4712860968323,normal
72.38894742961494,TCP,6436.649715939041,flash
321.6108345379627,ICMP,1726.2755474483602,normal
256.9355948807049,TCP,2286.0463473847635,normal
102.45226669937894,TCP,3852.1733483264943,flash
283.883976539433,UDP,1789.6480666748312,normal
302.15627154765247,UDP,1464.054775214598,normal
298.56479641498225,TCP,2158.204769323083,normal
116.4027511949482,UDP,9141.10059575641,flash
281.1326908460034,TCP,2360.5324925724794,normal
252.9833906245216,UDP,2267.0675949168776,normal
301.2112930530234,TCP,3202.5204648275603,normal
334.2225238818214,ICMP,2773.6760523522194,normal
274.6901261678691,TCP,1782.4755253689577,normal
243.44656850325143,TCP,1472.3592469475864,normal
318.7028284923786,UDP,2446.4012853950444,normal
335.95916904746434,TCP,2178.163027142397,normal
283.2749382079526,TCP,2642.6424422022083,normal
75.43325650279604,TCP,7287.231208968216,flash
205.39575372075373,TCP,951.6994006949901,normal
199.63480501623485,TCP,2729.780689847188,normal
66.36110600772354,TCP,7030.754396020029,flash
316.92870950408246,TCP,1619.5196478827775,normal
230.97006470501742,ICMP,2695.87048856005,normal
287.5163516095869,UDP,2991.985075726214,normal
342.33855545041223,UDP,1892.1795315786508,normal
277.395483358346,UDP,1615.2675153675318,normal
304.3508240196193,TCP,2236.203938315683,normal
382.8104126028648,TCP,1587.2771186905927,normal
350.27055077412155,UDP,2356.429275578874,normal
389.08423932334256,TCP,2452.136203144901,normal
107.48097738303964,TCP,12067.749930782318,flash
100.49484023992994,TCP,6533.27351810961,flash
293.9740812810403,TCP,2290.616212170217,normal
351.2284081992905,TCP,1449.4246347089957,normal
241.5660981190234,TCP,3219.6275017841817,normal
280.78063117035396,TCP,1679.4633556867407,normal
240.951819107649,TCP,1377.1689320901723,normal
249.91899950525422,ICMP,2741.90947183636,normal
122.57243470377739,TCP,6463.382911422629,flash
355.9274972127663,UDP,2282.8449425064537,normal
287.7985823914433,UDP,1919.7888518316556,normal
103.33438062341321,TCP,9748.5080432092,flash
325.29827767279323,TCP,1555.3840920252685,normal
101.84436771762329,TCP,9063.066604493271,flash
276.26183790925614,TCP,1636.8159866850438,normal
276.1804301932228,ICMP,1720.3327783335194,normal
101.64645437128246,TCP,5530.916218162814,flash
374.48239211457906,TCP,1837.5753351319127,normal
265.9545585432153,TCP,1313.109564134973,normal
238.3995773013412,TCP,1328.4397159006903,normal
320.61103467827235,TCP,1575.012303079622,normal
279.2356043049599,TCP,2325.801760371721,normal
259.88599864302284,ICMP,2265.344442853691,normal
292.0318883927047,TCP,1834.4652962922175,normal
283.7762421251787,TCP,2128.126269909996,normal
281.47459507049854,TCP,2663.8998511633476,normal
103.23278294215747,TCP,7535.741465297033,flash
309.24164441795466,TCP,944.8765548605527,normal
268.4627566618234,UDP,2577.3980211493995,normal
135.42582575784314,TCP,8849.470623746278,flash
307.4380366667848,UDP,1389.6491420261889,normal
329.95516659317974,TCP,2520.5092052607797,normal
277.4646720411371,TCP,2248.6268815816443,normal
276.7599835341953,UDP,2476.186985194319,normal
278.2587689462712,TCP,2371.377400601321,normal
318.4458601454123,ICMP,1590.4746769453504,normal
318.53069859739276,TCP,1212.7042773321723,normal
103.76121572169052,UDP,9072.484532811084,flash
312.64463978451545,TCP,1606.3738886152487,normal
280.6017515546274,TCP,2585.844535925314,normal
323.89394680480257,TCP,2225.700305511049,normal
281.3806407288677,TCP,1584.8899786727038,normal
75.1438110574096,TCP,10152.084878313575,flash
76.17807024969184,TCP,6012.249159654249,flash
346.9812158101084,TCP,1952.8089085276579,normal
318.1815941312484,TCP,1678.465670505358,normal
328.04216429882104,TCP,2182.4133354612677,normal
258.77883556683264,TCP,2265.1679585073334,normal
306.21880611504645,TCP,2438.478784199763,normal
296.93169799500436,TCP,2137.50044416228,normal
269.9680655040597,UDP,2460.4617006634703,normal
237.77287499576386,UDP,1862.3195522659119,normal
102.55569836820845,TCP,5538.698789654301,flash
346.3906839286018,ICMP,2301.6182794945103,normal
357.3760308316121,TCP,2151.630816790661,normal
241.20100981164455,ICMP,1889.8915941000246,normal
344.7328725846003,TCP,2535.4488935198383,normal
126.43298360387533,TCP,7278.980397653054,flash
238.55275467640539,TCP,1830.5156790677283,normal
330.45798058741957,TCP,1609.1926615314774,normal
385.2051039029559,TCP,1582.1373389389728,normal
314.4652317936881,UDP,2075.4749078534874,normal
247.23379207037704,TCP,2311.8592146766355,normal
104.73408268488161,TCP,7633.228563436799,flash
275.1518433539749,TCP,1968.6686206356733,normal
145.19025157753714,TCP,6039.144145777042,flash
330.918846025335,TCP,2096.529228717751,normal
260.16093836654125,TCP,2109.6021395386933,normal
146.0043174282142,TCP,7423.372085427111,flash
297.3393781863508,UDP,2647.818857375887,normal
337.7592486901972,TCP,2040.30708178164,normal
335.63560144306655,UDP,3036.9419758040367,normal
81.019067311385,TCP,9265.81009498087,flash
45.95466300048881,TCP,7351.333093363684,flash
342.1914387242812,ICMP,2251.1462437486143,normal
115.29651484203755,TCP,7714.312572962852,flash
222.7783075875878,TCP,1245.3821487411617,normal
62.08326256229321,TCP,7206.017770627281,flash
287.42240499079315,TCP,715.9863691948435,normal
360.0206953972213,TCP,2661.5892133989996,normal
389.9362509175656,TCP,1780.6858431091105,normal
215.54084810163693,TCP,1441.0709263967412,normal
367.67268238106016,TCP,1094.6602414169374,normal
329.5907066870689,ICMP,1919.737419726773,normal
254.02878828830984,UDP,2043.6237939863768,normal
146.11296085605244,TCP,5348.754855569603,flash
